id,nom,marque,caracteristiques,prix,API  prises en charge,Accessoires inclus,Affichage,Alimentation,Ancrable,Appareil d'entrée,Avertissement sur les couleurs de l'image,Batterie,Cache par processeur,Capteurs,Caractéristiques,Caractéristiques principales du processeur,Cartes mémoire flash prises en charge,Clavier,Clavier numérique,Contrôleur de stockage,Contrôleur graphique,Copilot+ PC,Couleur,Couleur du boîtier,Dimensions (LxPxH) - tablette,Disque dur,Débit d'absorption spécifique (DAS),Détails d'interface,Empreinte carbone,Fonctionnalités,Fonctions,Fourni avec,Fournisseur de services,Garantie du fabricant,Graphique,Horloge améliorée (OC),Horloge boostée,Indice de réparabilité,Intelligence Apple,Interface mémoire,Jeu,Localisation,Logiciel(s) inclus,Matériaux de terres rares,Microsoft Copilot,Moniteur,Moteur graphique,Mémoire,Mémoire cache,Mémoire interne,Mémoire vidéo,Nombre de boutons,Nombre maximum de moniteurs,Normes environnementales,Noyaux CUDA,Performances,Poids,Processeur,Programme de ventes par le fabricant,Prêt pour la réalité virtuelle,RAM,Réseau,Réseaux,Résolution,Résolution maximale,Rétroéclairage du clavier,Services inclus,Stockage,Stockage optique,Support,Système d'exploitation,Système d'exploitation fourni,Système d'exploitation requis,Sécurité,Technologie de Plate-forme,Technologie de connectivité,Technologie de détection de mouvements,Transmission à large bande sans fil,Type,Type d'emballage,Type de Produit,Type de bus,Type de tarification,Unité de traitement neural (NPU),Vitesse de la mémoire,Webcam intégrée
11552486,MSI PrestigePro 16 AI B2HVEG 259FR,MSI,"Intel Core Ultra 9 - 285H / jusqu'à 5.4 GHz - Win 11 Pro for High-End Devices - GF RTX 4050 - 32 Go RAM - 1 To SSD NVMe - 16"" OLED 3840 x 2400 (UHD+) - Gigabit Ethernet - Wi-Fi 7, Bluetooth - gris stellaire - clavier : Français",2299.0,,,"16"" OLED 3840 x 2400 / UHD+ @ 60 Hz",,,,,4 cellules,,,,,,Français,Oui,,,,Gris stellaire,,,,,,,,Détecteur de lumière ambiante,,,Garantie limitée - 3 ans,NVIDIA GeForce RTX 4050 / Intel Arc Graphics,,,7.7 (sur 10),,,,,,,,,,32 Go LPDDR5X,,,6 Go GDDR6 SDRAM,,,,,,1.6 kg,"Intel Core Ultra 9 (Série 2) - 285H / 2.9 GHz, jusqu'à 5.4 GHz / 24 Mo Cache",,,,,"802.11a/b/g/n/ac/ax/be, Bluetooth 5.4, Gigabit Ethernet",,,Oui (blanc),,1 To SSD - NVMe,,,Win 11 Pro for High-End Devices,,,"Trusted Platform Module (TPM 2.0) and firmware (TPM), lecteur d'empreintes digitales",,,,,,,Ordinateur portable,,,Intel AI Boost - jusqu'à 13 TOPS,,Oui
11928574,MSI Crosshair 18 HX AI A2XWGKG-001FR,MSI,"001FR - Intel Core Ultra 7 - 255HX / jusqu'à 5.2 GHz - Win 11 Pro - GeForce RTX 5070 - 32 Go RAM - 1 To SSD NVMe - 18"" 2560 x 1600 (QHD+) @ 240 Hz - Gigabit Ethernet - Wi-Fi 6E, Bluetooth - noir",2165.83,,,"18"" 2560 x 1600 / QHD+ @ 240 Hz",,,,,4 cellules,,,,,,,Oui,,,,Noir,,,,,,,,,,,Garantie limitée - 3 ans,NVIDIA GeForce RTX 5070 / Intel Graphics - jusqu'à 8 TOPS,,,,,,Oui,,,,Yes,,,32 Go DDR5 (2 x 16 Go),,,8 Go GDDR7 SDRAM,,,,,,3.1 kg,Intel Core Ultra 7 (Série 2) - 255HX jusqu'à 5.2 GHz / 30 Mo Cache,,,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3, Gigabit Ethernet",,,Oui (RGB),,1 To SSD - NVMe,,,Win 11 Pro,,,Firmware Trusted Platform Module (TPM 2.0) Security Chip,,,,,,,Ordinateur portable,,,Intel AI Boost - jusqu'à 13 TOPS,,Oui
11928588,MSI Vector 18 HX AI A2XWJG-684FR,MSI,"684FR - Intel Core Ultra 9 - 275HX / jusqu'à 5.4 GHz - Win 11 Home - GeForce RTX 5090 - 32 Go RAM - 2 To SSD NVMe - 18"" 2560 x 1600 (QHD+) @ 240 Hz - 2.5 Gigabit Ethernet - Wi-Fi 7, Bluetooth - gris cosmos",4165.83,,,"18"" 2560 x 1600 / QHD+ @ 240 Hz",,,,,4 cellules,,,,,,,Oui,,,,Gris cosmos,,,,,,,,,,,Garantie limitée - 2 ans,NVIDIA GeForce RTX 5090 / Intel Graphics - jusqu'à 8 TOPS,,,,,,Oui,,,,Yes,,,32 Go DDR5 (2 x 16 Go),,,24 Go GDDR7 SDRAM,,,,,,3.6 kg,Intel Core Ultra 9 (Série 2) - 275HX jusqu'à 5.4 GHz / 36 Mo Cache,,,,,"802.11a/b/g/n/ac/ax/be, Bluetooth 5.4, 2.5 Gigabit Ethernet",,,Oui (RGB),,2 To SSD - NVMe,,,Win 11 Home,,,Firmware Trusted Platform Module (TPM 2.0) Security Chip,,,,,,,Ordinateur portable,,,Intel AI Boost - jusqu'à 13 TOPS,,Oui
11293024,MSI Pulse 17 AI C1VGKG-058FR,MSI,"058FR - Intel Core Ultra 7 - 155H / jusqu'à 4.8 GHz - Win 11 Pro - GeForce RTX 4070 - 32 Go RAM - 1 To SSD NVMe - 17"" 2560 x 1600 (QHD+) @ 240 Hz - Gigabit Ethernet - Wi-Fi 6E, Bluetooth - noir profond",2165.83,,,"17"" 2560 x 1600 / QHD+ @ 240 Hz",,,,,4 cellules,,,,,,,Oui,,,,Noir profond,,,,,,,,,,,Garantie limitée - 3 ans,NVIDIA GeForce RTX 4070 / Intel Arc Graphics,,,8 (sur 10),,,Oui,,,,,,,32 Go DDR5 (2 x 16 Go),,,8 Go GDDR6 SDRAM,,,,,,2.8 kg,Intel Core Ultra 7 (Série 1) - 155H jusqu'à 4.8 GHz / 24 Mo Cache,,Oui,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3, Gigabit Ethernet",,,Oui (RGB),,1 To SSD - NVMe,,,Win 11 Pro,,,Firmware Trusted Platform Module (TPM 2.0) Security Chip,,,,,,,Ordinateur portable - AI Ready,,,Intel AI Boost,,Oui
11928575,MSI Crosshair 18 HX AI A2XWGKG-011FR,MSI,"011FR - Intel Core Ultra 7 - 255HX / jusqu'à 5.2 GHz - Win 11 Pro - GeForce RTX 5070 - 16 Go RAM - 1 To SSD NVMe - 18"" 2560 x 1600 (QHD+) @ 240 Hz - Gigabit Ethernet - Wi-Fi 6E, Bluetooth - noir",2082.5,,,"18"" 2560 x 1600 / QHD+ @ 240 Hz",,,,,4 cellules,,,,,,,Oui,,,,Noir,,,,,,,,,,,Garantie limitée - 2 ans,NVIDIA GeForce RTX 5070 / Intel Graphics - jusqu'à 8 TOPS,,,,,,Oui,,,,Yes,,,16 Go DDR5 (2 x 8 Go),,,8 Go GDDR7 SDRAM,,,,,,3.1 kg,Intel Core Ultra 7 (Série 2) - 255HX jusqu'à 5.2 GHz / 30 Mo Cache,,,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3, Gigabit Ethernet",,,Oui (RGB),,1 To SSD - NVMe,,,Win 11 Pro,,,Firmware Trusted Platform Module (TPM 2.0) Security Chip,,,,,,,Ordinateur portable,,,Intel AI Boost - jusqu'à 13 TOPS,,Oui
11450638,MSI Modern 14 H D13MG-086FR,MSI,"086FR - Conception de charnière à 180 degrés - Intel Core i9 - 13900H / jusqu'à 5.4 GHz - Win 11 Home - Carte graphique Intel Iris Xe - 16 Go RAM - 1 To SSD NVMe - 14"" 1920 x 1200 - Gigabit Ethernet - Wi-Fi 6E, Bluetooth - noir",957.5,,,"14"" 1920 x 1200 / WUXGA",,,,,3 cellules,,,,,,,,,,,Noir,,,,,,,,,,,Garantie limitée - 2 ans,Carte graphique Intel Iris Xe,,,8 (sur 10),,,,,,,,,,16 Go DDR4 (2 x 8 Go),,,,,,ENERGY STAR,,,1.6 kg,Intel Core i9 (13ème génération) - 13900H jusqu'à 5.4 GHz / 24 Mo Cache,,,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3, Gigabit Ethernet",,,Oui (blanc),,1 To SSD - NVMe,,,Win 11 Home,,,Firmware Trusted Platform Module (TPM 2.0) Security Chip,,,,,,,Ordinateur portable - conception de charnière à 180 degrés,,,,,Oui
11552487,MSI Modern 13 F1MG-041FR,MSI,"041FR - Conception de charnière à 180 degrés - Intel Core 5 - 120U / jusqu'à 5 GHz - Win 11 Pro - Intel Graphics - 16 Go RAM - 512 Go SSD NVMe - 13.3"" 1920 x 1080 (Full HD) - Gigabit Ethernet - Bluetooth, Wi-Fi 6E - gris platine - clavier : Français",799.0,,,"13.3"" 1920 x 1080 / Full HD @ 60 Hz",,,,,3 cellules,,,,,,Français,,,,,Gris platine,,,,,,,,,,,Garantie limitée - 3 ans,Intel Graphics,,,,,,,,,,,,,16 Go DDR4 (2 x 8 Go),,,,,,,,,1.45 kg,"Intel Core 5 (Série 1) - 120U / 1.4 GHz, jusqu'à 5 GHz / 12 Mo Cache",,,,,"Bluetooth 5.3, 802.11a/b/g/n/ac/ax (Wi-Fi 6E), Gigabit Ethernet",,,Oui (blanc),,512 Go SSD - NVMe,,,Win 11 Pro,,,,,,,,,,Ordinateur portable - conception de charnière à 180 degrés,,,,,Oui
11552492,MSI VenturePro 16 A2RWFG-001FR,MSI,"001FR - Conception de charnière à 180 degrés - Intel Core 7 - 240H / jusqu'à 5.2 GHz - Win 11 Home Plus - GeForce RTX 5060 - 16 Go RAM - 512 Go SSD NVMe - 16"" OLED 2048 x 1280 (2K) @ 120 Hz - Gigabit Ethernet - Wi-Fi 6E, Bluetooth - gris solide - clavier : Français",1799.0,,,"16"" OLED 2048 x 1280 / 2K @ 120 Hz",,,,,4 cellules,,,,,,Français,Oui,,,,Gris solide,,,,,,,,,,,Garantie limitée - 2 ans,NVIDIA GeForce RTX 5060 / Intel Graphics,,,,,,,,,,Yes,,,16 Go DDR5 (2 x 8 Go),,,8 Go GDDR7 SDRAM,,,,,,1.9 kg,"Intel Core 7 (Série 2) - 240H / 2.5 GHz, jusqu'à 5.2 GHz / 24 Mo Cache",,,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3, Gigabit Ethernet",,,Oui (blanc),,512 Go SSD - NVMe,,,Win 11 Home Plus,,,Firmware Trusted Platform Module (TPM 2.0) Security Chip,,,,,,,Ordinateur portable - conception de charnière à 180 degrés,,,,,Oui
11552480,MSI Modern 15 F13MG-608FR,MSI,"608FR - Conception de charnière à 180 degrés - Intel Core i5 - i5-1334U / jusqu'à 4.6 GHz - Win 11 Pro - Carte graphique Intel Iris Xe - 16 Go RAM - 512 Go SSD NVMe - 15.6"" 1920 x 1080 (Full HD) - Gigabit Ethernet - Wi-Fi 6E, Bluetooth - gris platine - clavier : Français",699.0,,,"15.6"" 1920 x 1080 / Full HD @ 60 Hz",,,,,3 cellules,,,,,,Français,Oui,,,,Gris platine,,,,,,,,,,,Garantie limitée - 3 ans,Carte graphique Intel Iris Xe,,,8 (sur 10),,,,,,,Yes,,,16 Go DDR4 (2 x 8 Go),,,,,,ENERGY STAR,,,1.7 kg,"Intel Core i5 (13ème génération) - i5-1334U / 1.3 GHz, jusqu'à 4.6 GHz / 12 Mo Cache",,,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3, Gigabit Ethernet",,,Oui (blanc),,512 Go SSD - NVMe,,,Win 11 Pro,,,Firmware Trusted Platform Module (fTPM 2.0),,,,,,,Ordinateur portable - conception de charnière à 180 degrés,,,,,Oui
11854496,MSI Vector 16 HX AI A2XWHG-087FR,MSI,"087FR - Intel Core Ultra 7 - 255HX / jusqu'à 5.2 GHz - Win 11 Home - GeForce RTX 5070 Ti - 16 Go RAM - 1 To SSD NVMe - 16"" 2560 x 1600 (QHD+) @ 240 Hz - 2.5 Gigabit Ethernet - Wi-Fi 6E, Bluetooth - gris cosmos",2249.17,,,"16"" 2560 x 1600 / QHD+ @ 240 Hz",,,,,4 cellules,,,,,,,Oui,,,,Gris cosmos,,,,,,,,,,,Garantie limitée - 2 ans,NVIDIA GeForce RTX 5070 Ti / Intel Graphics - jusqu'à 8 TOPS,,,,,,Oui,,,,Yes,,,16 Go DDR5 (2 x 8 Go),,,12 Go GDDR7 SDRAM,,,,,,2.7 kg,Intel Core Ultra 7 (Série 2) - 255HX jusqu'à 5.2 GHz,,,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3, 2.5 Gigabit Ethernet",,,Oui (RGB),,1 To SSD - NVMe,,,Win 11 Home,,,Firmware Trusted Platform Module (TPM 2.0) Security Chip,,,,,,,Ordinateur portable,,,Intel AI Boost - jusqu'à 13 TOPS,,Oui
10286426,Samsung Galaxy Book3 Pro,SAMSUNG,"Intel Core i7 - Win 11 Pro - Carte graphique Intel Iris Xe - 512 Go SSD NVMe - 14"" 2880 x 1800 (WQXGA+) - IEEE 802.11b, IEEE 802.11a, IEEE 802.11g, IEEE 802.11n, IEEE 802.11ac, IEEE 802.11ax (Wi-Fi 6E) - Wi-Fi 6E",1289.0,,,"14"" 2880 x 1800 / WQXGA+",,,ClickPad,,,,,,,,,,,,,,,,,,,,,,,,,Carte graphique Intel Iris Xe,,,,,,,,,,,,,LPDDR5 (la mémoire fournie est soudée),,,,,,,,,1.17 kg,Intel Core i7 (13th Gen) -,,,,,802.11a/b/g/n/ac/ax (Wi-Fi 6E),,,Oui,,512 Go SSD - NVMe,,,Win 11 Pro,,,"Trusted Platform Module (TPM) Security Chip, lecteur d'empreintes digitales",,,,,,,Ordinateur portable,,,,,Oui
11812203,1 ExpertBook P3 acheté = 1 docking offerte,KIT,"LY0040X - Intel Core i5 - 13420H / jusqu'à 4.6 GHz - Win 11 Pro - UHD Graphics - 16 Go RAM - 512 Go SSD NVMe - 14"" 1920 x 1200 - Gigabit Ethernet - Wi-Fi 6, Bluetooth - gris brouillard",1148.33,,,"14"" 1920 x 1200 / WUXGA",,,,,3 cellules,,,,,,,,,,,Gris brouillard,,,,,,,,,,,,Intel UHD Graphics,,,9.4 (sur 10),,,,,,,,,,16 Go DDR5 (16 x 8 Go),,,,,,"TCO Certifié, génération 10, pour ordinateurs portables, ENERGY STAR",,,1.46 kg,"Intel Core i5 (13ème génération) - 13420H / 2.1 GHz, jusqu'à 4.6 GHz / 12 Mo Cache",,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.4, Gigabit Ethernet",,,Oui,,512 Go SSD - NVMe,,,Win 11 Pro,,,"Firmware Trusted Platform Module (TPM 2.0) with Secured-core PC Security Chip, lecteur d'empreintes digitales",,,,,,,Ordinateur portable,,,,,Oui
11812204,1 ExpertBook P3 acheté = 1 docking offerte,KIT,"MB0018X - Intel Core i7 - 13620H / jusqu'à 4.9 GHz - Win 11 Pro - UHD Graphics - 16 Go RAM - 1 To SSD NVMe - 16"" 1920 x 1200 - Gigabit Ethernet - Wi-Fi 6, Bluetooth - gris brouillard",1331.67,,,"16"" 1920 x 1200 / WUXGA",,,,,3 cellules,,,,,,,Oui,,,,Gris brouillard,,,,,,,,,,,,Intel UHD Graphics,,,9.4 (sur 10),,,,,,,,,,16 Go DDR5 (16 x 8 Go),,,,,,"TCO Certifié, génération 10, pour ordinateurs portables, ENERGY STAR EPEAT Gold, EPEAT Climate+",,,1.79 kg,"Intel Core i7 (13ème génération) - 13620H / 2.4 GHz, jusqu'à 4.9 GHz / 24 Mo Cache",,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.4, Gigabit Ethernet",,,Oui,,1 To SSD - NVMe,,,Win 11 Pro,,,"Trusted Platform Module (TPM 2.0) with Secured-core PC Security Chip, lecteur d'empreintes digitales",,,,,,,Ordinateur portable,,,,,Oui
11812205,1 ExpertBook P3 acheté = 1 docking offerte,KIT,"MB0017X - Intel Core i5 - 13420H / jusqu'à 4.6 GHz - Win 11 Pro - UHD Graphics - 16 Go RAM - 512 Go SSD NVMe - 16"" 1920 x 1200 - Gigabit Ethernet - Wi-Fi 6, Bluetooth - gris brouillard",1165.0,,,"16"" 1920 x 1200 / WUXGA",,,,,3 cellules,,,,,,,Oui,,,,Gris brouillard,,,,,,,,,,,,Intel UHD Graphics,,,9.4 (sur 10),,,,,,,,,,16 Go DDR5 (16 x 8 Go),,,,,,"TCO Certifié, génération 10, pour ordinateurs portables, ENERGY STAR EPEAT Gold, EPEAT Climate+",,,1.79 kg,"Intel Core i5 (13ème génération) - 13420H / 2.1 GHz, jusqu'à 4.6 GHz / 12 Mo Cache",,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.4, Gigabit Ethernet",,,Oui,,512 Go SSD - NVMe,,,Win 11 Pro,,,"Trusted Platform Module (TPM 2.0) with Secured-core PC Security Chip, lecteur d'empreintes digitales",,,,,,,Ordinateur portable,,,,,Oui
11812206,1 ExpertBook P3 acheté = 1 docking offerte,KIT,"LY0041X - Intel Core i7 - 13620H / jusqu'à 4.9 GHz - Win 11 Pro - UHD Graphics - 16 Go RAM - 1 To SSD NVMe - 14"" 1920 x 1200 - Gigabit Ethernet - Wi-Fi 6, Bluetooth - gris brouillard",1315.0,,,"14"" 1920 x 1200 / WUXGA",,,,,3 cellules,,,,,,,,,,,Gris brouillard,,,,,,,,,,,,Intel UHD Graphics,,,9.4 (sur 10),,,,,,,,,,16 Go DDR5 (16 x 8 Go),,,,,,"TCO Certifié, génération 10, pour ordinateurs portables, ENERGY STAR",,,1.46 kg,"Intel Core i7 (13ème génération) - 13620H / 2.4 GHz, jusqu'à 4.9 GHz / 24 Mo Cache",,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.4, Gigabit Ethernet",,,Oui,,1 To SSD - NVMe,,,Win 11 Pro,,,"Firmware Trusted Platform Module (TPM 2.0) with Secured-core PC Security Chip, lecteur d'empreintes digitales",,,,,,,Ordinateur portable,,,,,Oui
10309844,Microsoft Surface Laptop - (7ème Edition) - Windows 11 Home,MICROSOFT,"Microsoft Surface Laptop - Ecran Tactile 13.8"" - Copilot+ PC - Snapdragon X Elite - 16Go RAM - 512Go SSD - Windows 11 Home - Platine (7ème Edition)",1711.83,,,"13.8"" écran tactile 2304 x 1536 @ 120 Hz - 201 ppi",,Oui,,,Jusqu'à 20 heures,,,,,,Français,,,,,Platine,,,,,,,,Détecteur de lumière ambiante,,,Garantie limitée - 1 an,Qualcomm Adreno,,,,,,,,,,,,,16 Go LPDDR5X,,,,,,ENERGY STAR,,,1.34 kg,Qualcomm Snapdragon X Elite X1E-80-100 jusqu'à 4 GHz / 42 Mo Cache,,,,,"802.11a/b/g/n/ac/ax/be, Bluetooth 5.4",,,Oui,,512 Go SSD,,,Win 11 Home,,,Trusted Platform Module (TPM 2.0) Security Chip with Microsoft Pluton,,,,,,,Ordinateur portable - AI Ready,,,Qualcomm Hexagon,,Oui
10389504,ASUS TUF Gaming A14 FA401WV-RG010W,ASUSTEK,"RG010W - Conception de charnière à 180 degrés - AMD Ryzen AI 9 - HX 370 / jusqu'à 5.1 GHz - Win 11 Home - GeForce RTX 4060 - 32 Go RAM - 1 To SSD NVMe - 14"" 2560 x 1600 (WQXGA) @ 165 Hz - Wi-Fi 6E, Bluetooth - gris jaeger",1583.33,,,"14"" 2560 x 1600 / WQXGA @ 165 Hz",,,,,4 cellules,,,,,,,,,,,Gris jaeger,,,,,,,,,,,Garantie limitée - 2 ans - enlèvement et retour,NVIDIA GeForce RTX 4060 / AMD Radeon 890M,,,,,,Oui,,,,,,,32 Go LPDDR5X (2 x 16 Go (soudé)),,,8 Go GDDR6 SDRAM,,,ENERGY STAR EPEAT Silver,,,1.46 kg,"AMD Ryzen AI 9 HX 370 / 2 GHz, jusqu'à 5.1 GHz / 24 Mo Cache",,,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3",,,Oui (RGB),,1 To SSD - NVMe,,,Win 11 Home,,,Microsoft Pluton Secured-core PC (Level 3) Security Chip,,,,,,,Ordinateur portable - conception de charnière à 180 degrés,,,AMD Ryzen AI,,Oui
10442404,Acer Extensa 15 EX215-56,ACER,"56 - Intel Core 5 - 120U / jusqu'à 5 GHz - Win 11 Pro - Intel Graphics - 8 Go RAM - 512 Go SSD NVMe - 15.6"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6E - gris acier - clavier : Français",788.0,,,"15.6"" 1920 x 1080 / Full HD @ 60 Hz - mat",,,,,,,,,,,Français,Oui,,,,Gris acier,,,,,,,,,,,Garantie limitée - 2 ans ¦ Garantie pour voyageurs internationaux - 1 an,Intel Graphics,,,,,,,Région : France,,,,,,8 Go LPDDR5 (la mémoire fournie est soudée),,,,,,"TCO Certifié, génération 10, pour ordinateurs portables, ENERGY STAR",,,1.8 kg,"Intel Core 5 (Série 1) - 120U / 1.4 GHz, jusqu'à 5 GHz / 12 Mo Cache",,,,,"Bluetooth, 802.11a/b/g/n/ac/ax (Wi-Fi 6E)",,,Oui (blanc),,512 Go SSD - NVMe,,,Win 11 Pro,,,DiscreteTrusted Platform Module (TPM) and Firmware Trusted Platform Module (TPM),,,,,,,Ordinateur portable,,,,,Oui
10442414,Acer TravelMate P4 16 TMP416-53-TCO,ACER,"53-TCO - Intel Core Ultra 5 - 125U / jusqu'à 4.3 GHz - Win 11 Pro - Intel Graphics - 16 Go RAM - 512 Go SSD NVMe - 16"" IPS 1920 x 1200 - Gigabit Ethernet - Wi-Fi 6E, Bluetooth - bleu ardoise - clavier : Français",1349.34,,,"16"" 1920 x 1200 / WUXGA @ 60 Hz - mat",,,,,Jusqu'à 14 heures,,,,,,Français,Oui,,,,Bleu ardoise,,,,1.14 W/kg (head) ¦ 1.14 W/kg (body) ¦ 1.14 W/kg (membre),,,,"Détecteur de lumière ambiante, capteur RGB",,,Garantie limitée - 2 ans ¦ Garantie pour voyageurs internationaux - 1 an,Intel Graphics,,,7.5 (sur 10),,,,Région : France,,,,,,16 Go DDR5 (1 x 16 GB),,,,,,"TCO Certifié, génération 10, pour ordinateurs portables, ENERGY STAR EPEAT Gold",,,1.6 kg,"Intel Core Ultra 5 (Série 1) - 125U / 1.3 GHz, jusqu'à 4.3 GHz / 12 Mo Cache",,,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3, Gigabit Ethernet",,,Oui (blanc),,512 Go SSD - NVMe,,,Win 11 Pro,,,"Trusted Platform Module (TPM 2.0) Security Chip, lecteur d'empreintes digitales, lecteur de carte à puce",,,,,,,Ordinateur portable - AI Ready,,,Intel AI Boost,,Oui
10442425,Acer Extensa 15 EX215-56,ACER,"56 - Intel Core 3 - 100U / jusqu'à 4.7 GHz - Win 11 Pro - Intel Graphics - 8 Go RAM - 256 Go SSD NVMe - 15.6"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6E - gris acier - clavier : Français",690.67,,,"15.6"" 1920 x 1080 / Full HD @ 60 Hz - mat",,,,,,,,,,,Français,Oui,,,,Gris acier,,,,,,,,,,,Garantie limitée - 2 ans ¦ Garantie pour voyageurs internationaux - 1 an,Intel Graphics,,,,,,,Région : France,,,,,,8 Go LPDDR5 (la mémoire fournie est soudée),,,,,,"TCO Certifié, génération 10, pour ordinateurs portables, ENERGY STAR",,,1.8 kg,"Intel Core 3 (Série 1) - 100U / 1.2 GHz, jusqu'à 4.7 GHz / 10 Mo Cache",,,,,"Bluetooth, 802.11a/b/g/n/ac/ax (Wi-Fi 6E)",,,Oui (blanc),,256 Go SSD - NVMe,,,Win 11 Pro,,,DiscreteTrusted Platform Module (TPM) and Firmware Trusted Platform Module (TPM),,,,,,,Ordinateur portable,,,,,Oui
11533162,Acer Predator Helios Neo 16S AI PHN16S-71,ACER,"71 - Intel Core Ultra 9 - 275HX / jusqu'à 5.4 GHz - Win 11 Pro - GeForce RTX 5070 Ti - 32 Go RAM - 1.024 To SSD - 16"" OLED 2560 x 1600 (WQXGA) - Éthernet - Wi-Fi 6E, Bluetooth - noir abyssal - clavier : Français",2410.1,,,"16"" OLED 2560 x 1600 / WQXGA",,,,,4 cellules,,,,,,Français,Oui,,,,Noir abyssal,,,,,,,,,,,Garantie limitée - 2 ans ¦ Garantie pour voyageurs internationaux - 1 an,NVIDIA GeForce RTX 5070 Ti / Intel Graphics - jusqu'à 8 TOPS,,,,,,Oui,Région : France,,,,,,32 Go DDR5 (2 x 16 Go),,,12 Go GDDR7 SDRAM,,,"TCO Certifié, génération 10, pour ordinateurs portables",,,2.3 kg,"Intel Core Ultra 9 (Série 2) - 275HX / 2.7 GHz, jusqu'à 5.4 GHz / 36 Mo Cache",,,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3, Éthernet",,,Oui (RGB),,1.024 To SSD,,,Win 11 Pro,,,,,,,,,,Ordinateur portable,,,Intel AI Boost - jusqu'à 13 TOPS,,Oui
11939030,Acer Aspire Go 14 AG14-72P,ACER,"72P - Intel Core 5 - 120U / jusqu'à 5 GHz - Win 11 Home - Intel Graphics - 16 Go RAM - 512 Go SSD - 14"" IPS 1920 x 1200 - Wi-Fi 6 - Argent pur - clavier : Français",618.75,,,"14"" 1920 x 1200 / WUXGA @ 60 Hz",,,,,3 cellules - jusqu'à 7 heures,,,,,,Français,,,,,Argent pur,,,,2 W/kg (head) ¦ 2 W/kg (body) ¦ 2 W/kg (membre),,272 kg d'émissions de carbone,,,,,Garantie limitée - 2 ans ¦ Garantie pour voyageurs internationaux - 1 an,Intel Graphics,,,6.9 (sur 10),,,,Région : France,,,,,,16 Go DDR4 (1 x 16 GB),,,,,,,,,1.34 kg,"Intel Core 5 (Série 1) - 120U / 1.4 GHz, jusqu'à 5 GHz / 12 Mo Cache",,,,,"802.11a/b/g/n/ac/ax, Bluetooth 5.2",,,,,512 Go SSD,,,Win 11 Home,,,,,,,,,,Ordinateur portable,,,,,Oui
11517470,ASUS Vivobook S 14 OLED M5406WA-PP180X,ASUSTEK,"PP180X - Conception de charnière à 180 degrés - AMD Ryzen AI 9 - 365 / jusqu'à 5 GHz - Win 11 Pro - Radeon 880M - 24 Go RAM - 1 To SSD NVMe - 14"" OLED 2880 x 1800 (3K) @ 120 Hz - Wi-Fi 6E, Bluetooth - noir neutre",1166.66,,,"14"" OLED 2880 x 1800 / 3K @ 120 Hz",,,,,4 cellules,,,,,,,,,,Yes,Noir neutre,,,,,,,,,,,Garantie limitée - 2 ans - enlèvement et retour,AMD Radeon 880M,,,8.4 (sur 10),,,,,,,Yes,,,24 Go LPDDR5X (la mémoire fournie est soudée),,,,,,ENERGY STAR EPEAT Silver,,,1.3 kg,"AMD Ryzen AI 9 365 / 2 GHz, jusqu'à 5 GHz / 24 Mo Cache",,,,,"802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth 5.3",,,Oui (RGB),,1 To SSD - NVMe,,,Win 11 Pro,,,Firmware Trusted Platform Module (TPM) Security Chip,,,,,,,Ordinateur portable - conception de charnière à 180 degrés,,,AMD Ryzen AI - jusqu'à 50 TOPS,,Oui
