id,nom,marque,caracteristiques,prix,Accessoires inclus,Alimentation,Alimentation redondante,Appareils intégrés,Bande cellulaire,Bande de fréquence,Batterie,Budget PoE,Caméras IP prises en charge,Capacité,Capacité d'alimentation,Caractéristiques,Catégorie,Compatibilité TTA,Configuration requise,Connecteur,Connecteur (deuxième extrémité),Connecteurs,Connecteurs (deuxième extrémité),Connecteurs d'entrée,Conçu pour,Couleur,Courant électrique max.,Câble,Dimensions d'ordinateur portable prises en charge,Disque dur,Disque(s) dur(s) pris en charge,Distance de transfert max.,Débit de transfert de données,Débit de transfert max.,Détails du dispositif d'alimentation,Fonctionnalité VoIP,Fonctionne avec Chromebook,Fonctions,Format,Format de compression,Fourni avec,Fréquence d'images,Garantie du fabricant,Génération,Hauteur (unités de rack),Informations sur la licence,Interface de station d'accueil,Interfaces de téléphonie,Interfaces vidéo,Intérieur / Extérieur,Localisation,Longueur,Longueur du câble,Matériau du produit,Moyen de transmission,Mémoire flash,Nbre de licences,Nombre d'utilisateurs KVM,Nombre de modules de serveurs lames pris en charge,Nombre de ports,Nombre de ports WAN,Normes de conformité,Normes environnementales,Performances,Poids,Ports,Ports auxiliaires,Positionnement/montage,Power Over Ethernet (PoE),Prise en charge de l'alimentation sous Ethernet (PoE),Prise en charge fournie,Processeur,Programme d'octroi de licences,Programme de ventes par le fabricant,Protocole cellulaire,Protocole de Routage,Protocole de gestion à distance,Protocole de liaison de données,Protocole réseau / transport,Protocoles VoIP,Périphérique d'alimentation,Quantité emballée,RAM,Référence équivalente à celle du fabricant d'origine,Réseaux,Résolution d'image,Services inclus,Sous-type,Support de cadre Jumbo,Système TV,Système d'exploitation requis,Taille de la table d'adresses MAC,Tarification de licence,Technologie,Tension,Tension d'entrée,Tension de sortie,Tension fournie,Tension requise,Type,Type d'interface (bus),Type de Produit,Type de boîtier,Type de câblage,Type de fibres optiques,Type de mise à niveau,Type de mémoire,Type de prise,Type de tarification,Vitesse,Vérification de l'Intégrité des Données
6311244,SonicWall Switch SWS12-8POE,SONICWALL,8POE - Commutateur - Géré - 8 x 10/100/1000 (PoE) + 2 x Gigabit SFP - de bureau - PoE (55 W) - avec 1 an de support 24 x 7,405.42,,,,,,,,55 W,,Interfaces virtuelles (VLAN): 4096,,"Contrôle du flux, auto-négociation, prise en charge du réseau local (LAN) virtuel, auto-uplink (MDI/MDI-X auto), IGMP snooping, prise en charge de Syslog, mise en miroir des ports, possibilité d'évolution vers de nouveaux micrologiciels, prise en charge RSTP, Prise en charge MSTP, DHCP snooping, prise en charge d'ACL, QoS, support RADIUS, support d'images étendues, STP Root Guard, sans ventilateur, relais DHCP, LACP, client DHCP, tampon de paquets 512 Ko, Storm Control, Back Pressure Support, LLDP-MED, STP BPDU Guard, EEE, VLAN Tagging, prise en charge du montage en série, LAG, DSCP based QoS, configuration zéro touche",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.1p, IEEE 802.3af, IEEE 802.1x, IEEE 802.1ab (LLDP)",,Capacité de commutation: 20 Gbps,640 g,8 x 10/100/1000 (PoE) + 2 x Gigabit SFP,,,PoE,,,,,,,Routage IP statique,"SNMP 1, SNMP 3, SNMP 2c, HTTPS, SSH, CLI",,,,,,,,,,1 an de support 24 x 7,Gigabit Ethernet,,,,8 000 entrées,,,,,,,,,,,,,,,,,,,
6311245,SonicWall Switch SWS12-8,SONICWALL,8 - Commutateur - Géré - 8 x 10/100/1000 + 2 x Gigabit SFP - de bureau - avec Support 24x7 de 3 ans,315.84,,,,,,,,,,Interfaces virtuelles (VLAN): 4096,,"Contrôle du flux, auto-négociation, prise en charge du réseau local (LAN) virtuel, auto-uplink (MDI/MDI-X auto), IGMP snooping, prise en charge de Syslog, mise en miroir des ports, possibilité d'évolution vers de nouveaux micrologiciels, prise en charge RSTP, Prise en charge MSTP, DHCP snooping, prise en charge d'ACL, QoS, support RADIUS, support d'images étendues, STP Root Guard, sans ventilateur, relais DHCP, LACP, client DHCP, tampon de paquets 512 Ko, Storm Control, Back Pressure Support, LLDP-MED, STP BPDU Guard, EEE, VLAN Tagging, prise en charge du montage en série, LAG, DSCP based QoS, configuration zéro touche",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.1p, IEEE 802.1x, IEEE 802.1ab (LLDP)",,Capacité de commutation: 20 Gbps,620 g,8 x 10/100/1000 + 2 x Gigabit SFP,,,,,,,,,,Routage IP statique,"SNMP 1, SNMP 3, SNMP 2c, HTTPS, SSH, CLI",,,,,,,,,,Support 24x7 de 3 ans,Gigabit Ethernet,,,,8 000 entrées,,,,,,,,,,,,,,,,,,,
6311247,SonicWall Switch SWS14-48FPOE,SONICWALL,48FPOE - Commutateur - Géré - 48 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+ - Montable sur rack - PoE+ (740 W) - avec Support 24x7 de 3 ans,2272.46,,CA 120/230 V (50/60 Hz),,,,,,740 W,,Interfaces virtuelles (VLAN): 4096,,"Contrôle du flux, auto-négociation, prise en charge du réseau local (LAN) virtuel, auto-uplink (MDI/MDI-X auto), IGMP snooping, prise en charge de Syslog, mise en miroir des ports, possibilité d'évolution vers de nouveaux micrologiciels, prise en charge RSTP, Prise en charge MSTP, DHCP snooping, prise en charge d'ACL, QoS, support RADIUS, support d'images étendues, STP Root Guard, relais DHCP, LACP, client DHCP, tampon de paquet 2 Mo, Storm Control, Back Pressure Support, LLDP-MED, STP BPDU Guard, EEE, VLAN Tagging, prise en charge du montage en série, LAG, DSCP based QoS, configuration zéro touche",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.1p, IEEE 802.3af, IEEE 802.1x, IEEE 802.1ab (LLDP), IEEE 802.3at",,Capacité de commutation: 176 Gbps,4.8 kg,48 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+,,,PoE+,,,,,,,Routage IP statique,"SNMP 1, SNMP 3, SNMP 2c, HTTPS, SSH, CLI",,,,,,,,,,Support 24x7 de 3 ans,10 Gigabit Ethernet,,,,32 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
6311248,SonicWall Switch SWS14-48FPOE,SONICWALL,48FPOE - Commutateur - Géré - 48 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+ - Montable sur rack - PoE+ (740 W) - avec 1 an de support 24 x 7,1975.43,,CA 120/230 V (50/60 Hz),,,,,,740 W,,Interfaces virtuelles (VLAN): 4096,,"Contrôle du flux, auto-négociation, prise en charge du réseau local (LAN) virtuel, auto-uplink (MDI/MDI-X auto), IGMP snooping, prise en charge de Syslog, mise en miroir des ports, possibilité d'évolution vers de nouveaux micrologiciels, prise en charge RSTP, Prise en charge MSTP, DHCP snooping, prise en charge d'ACL, QoS, support RADIUS, support d'images étendues, STP Root Guard, relais DHCP, LACP, client DHCP, tampon de paquet 2 Mo, Storm Control, Back Pressure Support, LLDP-MED, STP BPDU Guard, EEE, VLAN Tagging, prise en charge du montage en série, LAG, DSCP based QoS, configuration zéro touche",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.1p, IEEE 802.3af, IEEE 802.1x, IEEE 802.1ab (LLDP), IEEE 802.3at",,Capacité de commutation: 176 Gbps,4.8 kg,48 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+,,,PoE+,,,,,,,Routage IP statique,"SNMP 1, SNMP 3, SNMP 2c, HTTPS, SSH, CLI",,,,,,,,,,1 an de support 24 x 7,10 Gigabit Ethernet,,,,32 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
6311249,SonicWall Switch SWS14-24FPOE,SONICWALL,24FPOE - Commutateur - Géré - 24 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+ - Montable sur rack - PoE+ (410 W) - avec 1 an de support 24 x 7,1183.36,,CA 120/230 V (50/60 Hz),,,,,,410 W,,Interfaces virtuelles (VLAN): 4096,,"Contrôle du flux, auto-négociation, prise en charge du réseau local (LAN) virtuel, auto-uplink (MDI/MDI-X auto), IGMP snooping, prise en charge de Syslog, mise en miroir des ports, possibilité d'évolution vers de nouveaux micrologiciels, prise en charge RSTP, Prise en charge MSTP, DHCP snooping, prise en charge d'ACL, QoS, support RADIUS, support d'images étendues, STP Root Guard, relais DHCP, LACP, client DHCP, tampon de paquet 1,5 MB, Storm Control, Back Pressure Support, LLDP-MED, STP BPDU Guard, EEE, VLAN Tagging, prise en charge du montage en série, LAG, DSCP based QoS, configuration zéro touche",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.1p, IEEE 802.3af, IEEE 802.1x, IEEE 802.1ab (LLDP), IEEE 802.3at",,Capacité de commutation: 128 Gbps,3.9 kg,24 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+,,,PoE+,,,,,,,Routage IP statique,"SNMP 1, SNMP 3, SNMP 2c, HTTPS, SSH, CLI",,,,,,,,,,1 an de support 24 x 7,10 Gigabit Ethernet,,,,32 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
6311251,SonicWall Switch SWS14-48,SONICWALL,48 - Commutateur - Géré - 48 x 10/100/1000 + 4 x 10 Gigabit SFP+ - Montable sur rack - avec Support 24x7 de 3 ans,1235.22,,CA 120/230 V (50/60 Hz),,,,,,,,Interfaces virtuelles (VLAN): 4096,,"Contrôle du flux, auto-négociation, prise en charge du réseau local (LAN) virtuel, auto-uplink (MDI/MDI-X auto), IGMP snooping, prise en charge de Syslog, mise en miroir des ports, possibilité d'évolution vers de nouveaux micrologiciels, prise en charge RSTP, Prise en charge MSTP, DHCP snooping, prise en charge d'ACL, QoS, support RADIUS, support d'images étendues, STP Root Guard, relais DHCP, LACP, client DHCP, tampon de paquet 2 Mo, Storm Control, Back Pressure Support, LLDP-MED, STP BPDU Guard, EEE, VLAN Tagging, prise en charge du montage en série, LAG, DSCP based QoS, configuration zéro touche",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.1p, IEEE 802.1x, IEEE 802.1ab (LLDP)",,Capacité de commutation: 176 Gbps,3.2 kg,48 x 10/100/1000 + 4 x 10 Gigabit SFP+,,,,,,,,,,Routage IP statique,"SNMP 1, SNMP 3, SNMP 2c, HTTPS, SSH, CLI",,,,,,,,,,Support 24x7 de 3 ans,10 Gigabit Ethernet,,,,32 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
6311253,SonicWall Switch SWS14-24FPOE,SONICWALL,24FPOE - Commutateur - Géré - 24 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+ - Montable sur rack - PoE+ (410 W) - avec Support 24x7 de 3 ans,1334.23,,CA 120/230 V (50/60 Hz),,,,,,410 W,,Interfaces virtuelles (VLAN): 4096,,"Contrôle du flux, auto-négociation, prise en charge du réseau local (LAN) virtuel, auto-uplink (MDI/MDI-X auto), IGMP snooping, prise en charge de Syslog, mise en miroir des ports, possibilité d'évolution vers de nouveaux micrologiciels, prise en charge RSTP, Prise en charge MSTP, DHCP snooping, prise en charge d'ACL, QoS, support RADIUS, support d'images étendues, STP Root Guard, relais DHCP, LACP, client DHCP, tampon de paquet 1,5 MB, Storm Control, Back Pressure Support, LLDP-MED, STP BPDU Guard, EEE, VLAN Tagging, prise en charge du montage en série, LAG, DSCP based QoS, configuration zéro touche",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.1p, IEEE 802.3af, IEEE 802.1x, IEEE 802.1ab (LLDP), IEEE 802.3at",,Capacité de commutation: 128 Gbps,3.9 kg,24 x 10/100/1000 (PoE+) + 4 x 10 Gigabit SFP+,,,PoE+,,,,,,,Routage IP statique,"SNMP 1, SNMP 3, SNMP 2c, HTTPS, SSH, CLI",,,,,,,,,,Support 24x7 de 3 ans,10 Gigabit Ethernet,,,,32 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
6311843,NETGEAR Plus GS316EPP,NETGEAR,"Commutateur - Géré - 15 x 10/100/1000 (PoE+) + 1 x SFP - de bureau, fixation murale - PoE+ (231 W)",358.83,,,,,,,,231 W,,Mémoire tampon (kbytes): 192 ¦ Prise en charge de VLAN: 64 ¦ Groupes de multidiffusion: 128,,"QoS, IGMP snooping, DoS protection, prise en charge du réseau local (LAN) virtuel, prévention des boucles, détection de bouclage, contrôle de la tempête de Broadcast, mise en miroir des ports, sans ventilateur, programmation de PoE, PoE ininterrompu, stockage et retransmission, EEE, WRR, VLAN Tagging, VLAN basé sur le port, Link Aggregation, agrégation de ports, multidiffusion inconnue de blocage, client DHCP, prise en charge DSCP, CoS, ToS, mode duplex intégral, contrôle du flux, protection par mot de passe, test de câble, limite de vitesse",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie de 5 ans,,,,,,,,,,,,,,,,,,,"IEEE 802.3at, IEEE 802.3az, IEEE 802.1Q, IEEE 802.1p, IEEE 802.3, IEEE 802.3ab, IEEE 802.3u, IEEE 802.3x, IEEE 802.3af",,Largeur de bande: 28 Gbits/s,883 g,15 x 10/100/1000 (PoE+) + 1 x SFP,,,PoE+,,,,,,,"IGMP, IGMPv2, IGMPv3","DHCP, HTTP",,,,,,,,,,,Gigabit Ethernet,10 000 octets,,,4 000 entrées,,,,,,,,,,,,,,,,,,,
9898308,Cisco Catalyst 9300X,CISCO,Network Essentials - commutateur - C3 - Géré - 8 x 100/1000/2.5G/5G/10GBase-T (UPOE+) + 40 x 100/1000/2.5G/5GBase-T (UPOE+) - Montable sur rack - UPOE+,14508.65,,CA 115-240 V (50 - 60 Hz),En option,,,,,,,Entrées de table de routage IPv4: 39000 ¦ Routes de multidiffusion: 8000 ¦ Entrées d'échelle QoS: 4000 ¦ Entrées d'échelle ACL: 8000 ¦ Entrées de table de routage IPv6: 19500 ¦ Taille de tampon de paquet: 16 Mo ¦ Entrées FNF: 64000 ¦ ID de VLAN: 4094 ¦ Interfaces virtuelles commutées (SVI): 1000,,"Prise en charge VPN, mode duplex intégral, NSF, QoS, technologie Cisco StackWise, Rapid PVST+, SRR, prise en charge LACP, RSPAN, FNF, authentification 802.1x, prise en charge DSCP, VPLS, CoPP, EVPN, Blue Beacon LED, prise en charge IPSec, ZTP, EEE, SPAN, PIM, FHS, support PVLAN, mode GIR, NBAR 2, CIR, Cisco UADP 2.0, CDP, BSR Mechanism, mDNS, SUDI, Preboot Execution Environment, technologie Cisco StackWise-1T",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3af, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.1ae, IEEE 802.3an, IEEE 802.3at, IEEE 1588v2, IEEE 802.1BA, IEEE 802.3bz",,Capacité de commutation: 2000 Gbps ¦ Capacité de commutation avec empilement: 3000 Gbps ¦ Taux de transfert: 1488 Mpps ¦ Taux de transfert avec empilement: 2232 Mpps,6.44 kg,8 x 100/1000/2.5G/5G/10GBase-T (UPOE+) + 40 x 100/1000/2.5G/5GBase-T (UPOE+),,,UPOE+,,,,,,,"RIP, BGP-4, RIP-1, RIP-2, EIGRP, VRRP, PIM-SM, routage IP statique, GRE, OSPFv3, PIM-SSM, Bidirectional PIM, MSDP, routage à base de règles (PBR), RIPng, MPLS, BGP for IPv6, MSTP, STP, IS-ISv4","SNMP 1, RMON 1, RMON 2, SNMP 3, SNMP 2c, HTTP, CLI, NETCONF, RESTCONF, gRPC, YANG",,,,,,,,,,,10 Gigabit Ethernet,9198 octets,,,32 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
7258872,Cisco Catalyst 1000-24FP-4G-L,CISCO,24FP-4G-L - Commutateur - Géré - 24 x 10/100/1000 (PoE+) + 4 x Gigabit SFP (liaison montante) - Montable sur rack - PoE+ (370 W) - remanufacturé,1949.27,,CA 120/230 V (50 - 60 Hz),,,,,,370 W,,Adresses MAC unicast: 15360 ¦ Routes directes unicast IPv4: 542 ¦ Routes indirectes unicast IPv4: 256 ¦ Routes directes unicast IPv6: 414 ¦ Routes indirectes unicast IPv6: 128 ¦ Routes IPv4 (statiques): 16 ¦ Routes IPv6 (statiques): 16 ¦ Routes IPv4 (multidiffusion): 1024 ¦ Groupes IPv6 (Multidiffusion): 1024 ¦ ACEs de sécurité IPv4/MAC: 600 ¦ ACEs de sécurité IPv6: 600 ¦ VLAN actifs: 256 ¦ ID de VLAN: 4094 ¦ Instances STP: 64 ¦ Sessions SPAN: 4 ¦ Paquet MTU-L3: 9198 octets,,"Prise en charge de BOOTP, prise en charge d'ARP, auto-uplink (MDI/MDI-X auto), IDS, contrôle de la tempête de Broadcast, Multicast Storm Control, Unicast Storm Control, Prise en charge Dying Gasp, sFlow, DHCP snooping, prise en charge DTP, prise en charge PAgP, prise en charge d'ACL, QoS, UDLD, Rapid PVST+, SRR, prise en charge LACP, prise en charge LLDP, notification de l'adresse MAC, Energy Efficient Ethernet, MIB, CoS, authentification 802.1x, prise en charge DSCP, filtrage IGMP, Protection de la source IP, WTD, technologie SmartPort, VTP, STRG, AAA, UDP, proxy ARP, SPAN, détection de bouclage, MAB, BPDU Guard, NEAT",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3af, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.3ah, IEEE 802.1ab (LLDP), IEEE 802.3at, IEEE 802.3az, Bluetooth 4.0, IEEE 802.1AX",,"Transfert de bande passante: 28 Gbits/s ¦ Commutation de bande passante: 56 Gbps ¦ Taux de transmission (paquets L3 de 64 octets): 41,67 Mpps",4.6 kg,24 x 10/100/1000 (PoE+) + 4 x Gigabit SFP (liaison montante),,,PoE+,,,,,,,"IGMP, MLDv2, MLD, MSTP, RSTP, STP","SNMP 1, RMON 1, RMON 2, Telnet, SNMP 3, SNMP 2c, HTTP, TFTP, SSH, SSH-2, CLI, NTP, ICMP, DHCP, RSTP, TACACS+, RADIUS",,,,,,,,,,,Gigabit Ethernet,10 240 octets,,,,,,,,,,,,,,Montable sur rack,,,,,,Remanufacturé,,
7258873,Cisco Catalyst 1000-48P-4G-L,CISCO,48P-4G-L - Commutateur - Géré - 24 x 10/100/1000 (PoE+) + 24 x 10/100/1000 + 4 x Gigabit SFP (liaison montante) - Montable sur rack - PoE+ (370 W) - remanufacturé,1951.98,,CA 110 - 220 V (50 - 60 Hz),,,,,,370 W,,Adresses MAC unicast: 15360 ¦ Routes directes unicast IPv4: 542 ¦ Routes indirectes unicast IPv4: 256 ¦ Routes directes unicast IPv6: 414 ¦ Routes indirectes unicast IPv6: 128 ¦ Routes IPv4 (statiques): 16 ¦ Routes IPv6 (statiques): 16 ¦ Routes IPv4 (multidiffusion): 1024 ¦ Groupes IPv6 (Multidiffusion): 1024 ¦ ACEs de sécurité IPv4/MAC: 600 ¦ ACEs de sécurité IPv6: 600 ¦ VLAN actifs: 256 ¦ ID de VLAN: 4094 ¦ Instances STP: 64 ¦ Sessions SPAN: 4 ¦ Paquet MTU-L3: 9198 octets,,"Prise en charge de BOOTP, prise en charge d'ARP, auto-uplink (MDI/MDI-X auto), IDS, contrôle de la tempête de Broadcast, Multicast Storm Control, Unicast Storm Control, Prise en charge Dying Gasp, sFlow, DHCP snooping, prise en charge DTP, prise en charge PAgP, prise en charge d'ACL, QoS, UDLD, Rapid PVST+, SRR, prise en charge LACP, prise en charge LLDP, notification de l'adresse MAC, Energy Efficient Ethernet, MIB, CoS, authentification 802.1x, prise en charge DSCP, filtrage IGMP, Protection de la source IP, WTD, technologie SmartPort, VTP, STRG, AAA, UDP, proxy ARP, SPAN, détection de bouclage, MAB, BPDU Guard, NEAT",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3af, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.3ah, IEEE 802.1ab (LLDP), IEEE 802.3at, IEEE 802.3az, Bluetooth 4.0, IEEE 802.1AX",,"Transfert de bande passante: 52 Gbps ¦ Commutation de bande passante: 104 Gbps ¦ Taux de transmission (paquets L3 de 64 octets): 77,38 Mpps",5.43 kg,24 x 10/100/1000 (PoE+) + 24 x 10/100/1000 + 4 x Gigabit SFP (liaison montante),,,PoE+,,,,,,,"IGMP, MLDv2, MLD, MSTP, RSTP, STP","SNMP 1, RMON 1, RMON 2, Telnet, SNMP 3, SNMP 2c, HTTP, TFTP, SSH, SSH-2, CLI, NTP, ICMP, DHCP, RSTP, TACACS+, RADIUS",,,,,,,,,,,Gigabit Ethernet,10 240 octets,,,,,,,,,,,,,,Montable sur rack,,,,,,Remanufacturé,,
7258874,Cisco Catalyst 1000-8T-2G-L,CISCO,8T-2G-L - Commutateur - Géré - 8 x 10/100/1000 + 2 x SFP Gigabit combo (liaison montante) - Montable sur rack - remanufacturé,447.05,,CA 100-240 V (50 - 60 Hz),,,,,,,,Adresses MAC unicast: 15360 ¦ Routes directes unicast IPv4: 542 ¦ Routes indirectes unicast IPv4: 256 ¦ Routes directes unicast IPv6: 414 ¦ Routes indirectes unicast IPv6: 128 ¦ Routes IPv4 (statiques): 16 ¦ Routes IPv6 (statiques): 16 ¦ Routes IPv4 (multidiffusion): 1024 ¦ Groupes IPv6 (Multidiffusion): 1024 ¦ ACEs de sécurité IPv4/MAC: 600 ¦ ACEs de sécurité IPv6: 600 ¦ VLAN actifs: 256 ¦ ID de VLAN: 4094 ¦ Instances STP: 64 ¦ Sessions SPAN: 4 ¦ Paquet MTU-L3: 9198 octets,,"Prise en charge de BOOTP, prise en charge d'ARP, auto-uplink (MDI/MDI-X auto), IDS, contrôle de la tempête de Broadcast, Multicast Storm Control, Unicast Storm Control, Prise en charge Dying Gasp, sFlow, DHCP snooping, prise en charge DTP, prise en charge PAgP, prise en charge d'ACL, QoS, UDLD, Rapid PVST+, sans ventilateur, SRR, prise en charge LACP, prise en charge LLDP, notification de l'adresse MAC, Energy Efficient Ethernet, MIB, CoS, authentification 802.1x, prise en charge DSCP, filtrage IGMP, Protection de la source IP, WTD, technologie SmartPort, VTP, STRG, AAA, UDP, proxy ARP, SPAN, détection de bouclage, MAB, BPDU Guard, NEAT",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.3ah, IEEE 802.1ab (LLDP), IEEE 802.3az, Bluetooth 4.0, IEEE 802.1AX",,"Transfert de bande passante: 10 Gbps ¦ Commutation de bande passante: 20 Gbps ¦ Taux de transmission (paquets L3 de 64 octets): 14,88 Mpps",,8 x 10/100/1000 + 2 x SFP Gigabit combo (liaison montante),,,,,,,,,,"IGMP, MLDv2, MLD, MSTP, RSTP, STP","SNMP 1, RMON 1, RMON 2, Telnet, SNMP 3, SNMP 2c, HTTP, TFTP, SSH, SSH-2, CLI, NTP, ICMP, DHCP, RSTP, TACACS+, RADIUS",,,,,,,,,,,Gigabit Ethernet,10 240 octets,,,,,,,,,,,,,,Montable sur rack,,,,,,Remanufacturé,,
2396637,TP-LINK 48-port Gigabit Switch 1U rack,TP-LINK,TP-LINK 48-port Gigabit Switch 1U rack,290.66,,CA 120/230 V (50/60 Hz),,,,,,,,,,"Contrôle du flux, Fonction duplex intégral, auto-négociation, auto-uplink (MDI/MDI-X auto), stockage et retransmission",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3x",,,,48 x 10/100/1000,,,,,,,,,,,,,,,,,,,,,,Gigabit Ethernet,,,,8 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
11542571,NETGEAR Smart GS728TXUP,NETGEAR,"V3 - commutateur - L3 Lite - intelligent - 24 x 10/100/1000 (PoE++) + 4 x 10 Gigabit SFP+ - de bureau, Montable sur rack - PoE++",853.79,,,,,,,,,,"Interfaces virtuelles (VLAN): 256 ¦ ACL par système: 100 ¦ Entrées ARP: 512 ¦ Routes IPv4 (statiques): 32 ¦ Taille de tampon de paquet: 1,5 Mo ¦ Routes IPv6 (statiques): 32 ¦ Groupes de multidiffusion IGMP: 512",,"2 ventilateurs, support ACL, QoS, IGMP snooping, snooping MLD, auto vidéo VLAN, Auto VoIP, EEE, GVRP, MAC based VLAN, Private VLAN, prise en charge de VLAN sur protocole, Voice VLAN, LLDP-MED, authentification 802.1x, prise en charge VoIP, prise en charge du réseau local (LAN) virtuel, gestion par CLI, ACL basé sur MAC, prise en charge DSCP, Double image du micrologiciel, sauvegarde sur cloud, stockage et retransmission, WRR, VLAN Tagging, prise en charge des VLAN basés sur des sous-réseaux IP, GVRP, GARP, contrôle de la tempête de Broadcast, Multicast Storm Control, Unicast Storm Control, relais DHCP, client DHCP, DHCP snooping, ICMP IRDP, Link Aggregation, Guest VLAN, blocage MAC, DAI, DoS protection, test de câble",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,"Union européenne, Royaume-Uni",,,,,,,,,,,"IEEE 802.3at, IEEE 802.3az, IEEE 802.1p, IEEE 802.1Q, IEEE 802.3ad (LACP), IEEE 802.3x, IEEE 802.1D, IEEE 802.1w, IEEE 802.1s, IEEE 802.1ab (LLDP), IEEE 802.3, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3z, IEEE 802.1x, IEEE 802.3af",,,3.78 kg,24 x 10/100/1000 (PoE++) + 4 x 10 Gigabit SFP+,,,PoE++,,,,,,,"IGMP, IGMPv2, IGMPv3, MLD, MLDv2","IPv4, IPv6, RADIUS, DHCP, SNMP 1, SNMP 2, SNMP 3, RMON 1, RMON 2, RMON 3, RMON 9, TCP/IP, UDP, HTTPS, TFTP, HTTP, Syslog",,,,,,,,,,,Gigabit Ethernet,10KB,,,16 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
